account_id,variant,mql_conversion_rate,engagement_score_delta,cost_per_mql,unsubscribe_rate,industry,company_size,region,engagement_tier
CH00016231-d19ca8,email_only,0,-3.14,119.77,0,Finance,Mid-Market,North America,Low
CH00016232-81020e,email_only,0,1.17,93.34,0,Retail,SMB,EMEA,High
CH00016233-23e797,email_only,0,2.81,183.94,0,Manufacturing,SMB,LATAM,Low
CH00016234-89a63f,email_only,0,-2.47,71.49,0,Healthcare,SMB,North America,High
CH00016235-87dc7a,email_only,0,-2.31,143.64,0,Retail,Enterprise,LATAM,Low
CH00016236-dd1f16,email_only,0,-4.26,194.88,0,Technology,SMB,APAC,Low
CH00016237-655473,email_only,0,1.04,100.44,0,Retail,Mid-Market,North America,Low
CH00016238-c30a09,email_only,0,0.79,85.02,0,Healthcare,SMB,EMEA,Medium
CH00016239-5f5089,email_only,1,7.78,175.27,0,Healthcare,Mid-Market,EMEA,Low
CH00016240-4f86ec,email_only,0,-5.55,140.39,0,Healthcare,Mid-Market,LATAM,Low
CH00016241-fc3776,email_only,0,4.34,123.97,0,Technology,Mid-Market,North America,High
CH00016242-be1e7b,email_only,0,-0.23,115.77,0,Technology,Mid-Market,North America,Low
CH00016243-d66bb7,email_only,0,-7.43,109.46,0,Finance,Enterprise,North America,High
CH00016244-447189,email_only,0,-1.95,114.6,0,Manufacturing,SMB,APAC,Medium
CH00016245-af2006,email_only,0,-8.0,97.54,0,Finance,Mid-Market,North America,Low
CH00016246-74c66c,email_only,0,-2.91,118.27,0,Finance,Enterprise,LATAM,High
CH00016247-5197ee,email_only,0,0.06,91.96,0,Retail,SMB,North America,High
CH00016248-f6eab3,email_only,0,4.55,87.6,0,Healthcare,SMB,North America,Medium
CH00016249-2f49b7,email_only,0,6.81,85.59,0,Healthcare,SMB,North America,Medium
CH00016250-8f7af2,email_only,0,2.18,114.11,0,Healthcare,Mid-Market,LATAM,Medium
CH00016251-aa043d,email_only,0,5.89,151.49,0,Healthcare,Mid-Market,LATAM,Medium
CH00016252-337842,email_only,0,2.39,89.39,0,Healthcare,Enterprise,North America,Medium
CH00016253-2074af,email_only,0,-6.65,137.87,0,Finance,Mid-Market,APAC,Low
CH00016254-597c59,email_only,0,0.08,105.07,0,Manufacturing,SMB,North America,Low
CH00016255-f0a297,email_only,0,2.93,152.34,0,Technology,SMB,North America,High
CH00016256-20b034,email_only,0,-4.04,81.95,0,Finance,Enterprise,North America,High
CH00016257-277bc5,email_only,0,-3.36,103.67,0,Healthcare,Mid-Market,North America,Medium
CH00016258-b70093,email_only,0,3.76,97.0,0,Finance,Mid-Market,North America,High
CH00016259-562718,email_only,0,0.13,85.77,0,Technology,Mid-Market,APAC,Low
CH00016260-bb48ff,email_only,0,0.34,90.04,0,Retail,Enterprise,EMEA,High
CH00016261-184e6d,email_only,0,-6.07,141.39,0,Finance,Enterprise,EMEA,Medium
CH00016262-f2dbbd,email_only,0,6.35,90.99,0,Technology,Enterprise,APAC,Medium
CH00016263-1935bd,email_only,0,-0.25,86.29,0,Finance,Enterprise,EMEA,Medium
CH00016264-ac2482,email_only,0,2.09,94.68,0,Finance,SMB,North America,Medium
CH00016265-af7075,email_only,0,-3.54,118.11,0,Technology,SMB,APAC,Low
CH00016266-d30dfa,email_only,0,-10.0,86.31,0,Finance,Enterprise,EMEA,Low
CH00016267-27cc36,email_only,0,-0.74,90.88,0,Healthcare,SMB,North America,High
CH00016268-d69295,email_only,0,-2.34,102.64,0,Technology,Enterprise,EMEA,Medium
CH00016269-f3ed57,email_only,0,-5.04,86.18,0,Finance,Mid-Market,APAC,Medium
CH00016270-7337dd,email_only,0,-3.12,120.98,0,Retail,Enterprise,North America,Low
CH00016271-d034d4,email_only,0,0.16,112.67,0,Retail,SMB,North America,Medium
CH00016272-1d38fc,email_only,0,-5.11,126.12,0,Healthcare,Mid-Market,North America,High
CH00016273-9d0fbe,email_only,0,-6.3,158.41,0,Finance,Mid-Market,North America,Medium
CH00016274-902f7d,email_only,0,0.23,115.79,0,Technology,Mid-Market,North America,Low
CH00016275-fe9f29,email_only,0,-3.82,127.87,0,Retail,Enterprise,North America,Low
CH00016276-7b4587,email_only,0,-5.02,117.2,0,Healthcare,Mid-Market,EMEA,Medium
CH00016277-c68ef7,email_only,0,0.15,120.52,0,Technology,Mid-Market,North America,Low
CH00016278-96de7a,email_only,0,3.25,85.01,0,Manufacturing,SMB,North America,Low
CH00016279-5c3318,email_only,0,-9.89,161.14,0,Healthcare,Enterprise,North America,Medium
CH00016280-93c02d,email_only,0,-5.79,86.91,0,Technology,Enterprise,APAC,High
CH00016281-6c74ff,email_only,0,-3.94,117.33,0,Finance,Enterprise,LATAM,Low
CH00016282-dd0e72,email_only,0,3.36,128.86,0,Technology,SMB,APAC,Medium
CH00016283-1dd3b5,email_only,0,0.41,112.14,0,Retail,Mid-Market,EMEA,Low
CH00016284-f9296f,email_only,0,0.49,133.24,0,Healthcare,SMB,North America,Low
CH00016285-29588c,email_only,0,10.53,113.88,0,Manufacturing,Mid-Market,North America,Medium
CH00016286-cd034d,email_only,0,6.12,92.84,0,Finance,Mid-Market,North America,Low
CH00016287-1f3322,email_only,0,-4.03,179.85,0,Technology,Mid-Market,North America,Medium
CH00016288-dedec0,email_only,0,-0.84,179.42,0,Technology,Mid-Market,LATAM,Medium
CH00016289-37e95e,email_only,0,-1.63,127.6,0,Finance,SMB,APAC,Medium
CH00016290-bfa9e5,email_only,0,-5.97,130.94,0,Retail,Mid-Market,EMEA,Medium
CH00016291-dd3f1a,email_only,0,-8.16,69.21,0,Finance,SMB,LATAM,Low
CH00016292-749952,email_only,0,-4.58,112.01,0,Retail,Mid-Market,EMEA,Medium
CH00016293-5925dc,email_only,0,4.1,140.31,0,Retail,Mid-Market,EMEA,High
CH00016294-2f9b28,email_only,1,-6.84,126.86,0,Technology,SMB,EMEA,Low
CH00016295-b76a47,email_only,0,-3.6,78.91,0,Finance,SMB,LATAM,Medium
CH00016296-d19a75,email_only,0,3.6,91.93,0,Healthcare,Mid-Market,EMEA,Medium
CH00016297-7807c4,email_only,0,-2.12,190.46,0,Healthcare,SMB,EMEA,Low
CH00016298-920dd6,email_only,0,3.52,90.89,0,Retail,SMB,North America,Low
CH00016299-6585be,email_only,0,-1.81,134.48,0,Finance,Mid-Market,EMEA,Medium
CH00016300-b55f6f,email_only,0,3.32,126.99,0,Technology,SMB,North America,Low
CH00016301-4b80f4,email_only,0,-5.49,99.83,0,Retail,SMB,North America,Low
CH00016302-c1e73f,email_only,0,7.04,133.89,0,Healthcare,Mid-Market,APAC,Low
CH00016303-e601e7,email_only,0,-0.8,111.46,0,Healthcare,Enterprise,EMEA,Medium
CH00016304-db1932,email_only,0,4.95,110.03,0,Healthcare,Enterprise,EMEA,Low
CH00016305-9727f8,email_only,0,5.58,98.59,0,Retail,Mid-Market,APAC,High
CH00016306-dc7ab4,email_only,0,3.6,178.96,0,Manufacturing,Enterprise,APAC,Low
CH00016307-563d74,email_only,0,4.53,118.27,0,Finance,SMB,North America,Medium
CH00016308-597d17,email_only,0,-5.6,119.92,0,Finance,SMB,LATAM,High
CH00016309-5bc65e,email_only,0,-8.19,104.2,0,Healthcare,SMB,EMEA,Medium
CH00016310-bf5aae,email_only,1,9.26,130.92,0,Manufacturing,SMB,North America,High
CH00016311-6946e1,email_only,0,0.37,139.39,0,Technology,SMB,North America,Medium
CH00016312-cea743,email_only,0,-2.77,180.66,0,Healthcare,SMB,APAC,High
CH00016313-1c1ee7,email_only,0,-1.93,128.65,0,Finance,SMB,North America,Low
CH00016314-4ab353,email_only,0,-2.2,133.77,0,Retail,Enterprise,APAC,High
CH00016315-4b253d,email_only,0,-4.56,77.58,0,Retail,SMB,LATAM,Medium
CH00016316-37fb76,email_only,0,8.21,124.32,0,Healthcare,Mid-Market,North America,Medium
CH00016317-16529f,email_only,0,-5.72,145.72,0,Finance,Mid-Market,North America,Medium
CH00016318-cfef35,email_only,0,3.93,105.93,0,Retail,Enterprise,North America,High
CH00016319-f782ba,email_only,0,-3.03,120.36,0,Technology,Mid-Market,North America,Medium
CH00016320-caffa9,email_only,0,0.86,169.6,0,Retail,Mid-Market,EMEA,Medium
CH00016321-abf2d9,email_only,1,9.13,107.55,0,Manufacturing,Enterprise,North America,High
CH00016322-49d619,email_only,0,-2.37,123.44,0,Healthcare,Enterprise,North America,Low
CH00016323-bf9428,email_only,0,4.21,74.18,0,Finance,SMB,North America,High
CH00016324-5db7e9,email_only,0,5.7,70.25,0,Retail,SMB,North America,Low
CH00016325-e9d87a,email_only,0,-1.66,178.75,0,Retail,Mid-Market,EMEA,High
CH00016326-8aa9e3,email_only,0,-15.36,116.76,0,Technology,Mid-Market,North America,Medium
CH00016327-4295e4,email_only,1,-0.7,113.49,0,Technology,Mid-Market,North America,Low
CH00016328-1ce24d,email_only,0,7.98,160.54,0,Finance,Mid-Market,North America,Medium
CH00016329-7a9244,email_only,0,-0.98,140.0,0,Finance,SMB,EMEA,Medium
CH00016330-318fc0,email_only,0,-6.82,91.77,0,Manufacturing,Mid-Market,North America,Low
CH00016331-6fc8f4,email_only,0,3.18,176.81,0,Technology,Mid-Market,APAC,Low
CH00016332-78d57c,email_only,0,0.55,139.79,0,Retail,Mid-Market,EMEA,Medium
CH00016333-10b082,email_only,0,2.86,104.94,0,Healthcare,Mid-Market,North America,Low
CH00016334-ccb203,email_only,0,1.45,100.8,0,Manufacturing,Enterprise,North America,Low
CH00016335-f7b9b5,email_only,0,-1.82,132.25,0,Technology,SMB,North America,High
CH00016336-e3e9c4,email_only,0,6.07,100.45,0,Technology,Mid-Market,APAC,High
CH00016337-694c5e,email_only,0,2.69,106.25,0,Technology,Mid-Market,North America,Medium
CH00016338-fdeee2,email_only,0,-2.71,176.09,0,Technology,Mid-Market,APAC,Low
CH00016339-cc193f,email_only,0,0.08,150.15,0,Finance,SMB,North America,Medium
CH00016340-9f06c9,email_only,1,9.74,109.7,0,Technology,SMB,APAC,Low
CH00016341-86587b,email_only,0,-7.34,81.62,0,Manufacturing,Enterprise,EMEA,Medium
CH00016342-53f6c5,email_only,0,4.01,84.16,0,Finance,Mid-Market,LATAM,Medium
CH00016343-845ce0,email_only,0,10.78,73.96,0,Technology,Mid-Market,APAC,High
CH00016344-911fa3,email_only,0,-9.21,92.02,0,Finance,Enterprise,EMEA,Medium
CH00016345-9457a9,email_only,0,-4.97,123.57,0,Manufacturing,Enterprise,LATAM,Medium
CH00016346-5e307f,email_only,0,-4.24,109.94,0,Retail,SMB,EMEA,Medium
CH00016347-fc92a6,email_only,1,-0.76,113.47,0,Technology,Enterprise,APAC,Medium
CH00016348-adcb59,email_only,0,-5.87,123.4,0,Retail,SMB,North America,Medium
CH00016349-1faa0b,email_only,0,2.24,77.99,0,Retail,SMB,LATAM,Medium
CH00016350-619314,email_only,0,3.02,166.32,0,Finance,Enterprise,North America,Low
CH00016351-5e06a7,email_only,0,4.78,111.26,0,Healthcare,SMB,LATAM,Medium
CH00016352-36351e,email_only,1,-10.13,144.13,0,Technology,Mid-Market,EMEA,High
CH00016353-80fd66,email_only,0,-4.25,109.35,0,Retail,Mid-Market,EMEA,High
CH00016354-12c2b0,email_only,0,-2.81,153.04,0,Technology,SMB,EMEA,High
CH00016355-e757de,email_only,0,-4.63,105.34,0,Technology,SMB,North America,Medium
CH00016356-b2ec8e,email_only,0,10.4,126.62,0,Healthcare,Enterprise,EMEA,High
CH00016357-26dad3,email_only,0,-1.43,165.64,0,Healthcare,Mid-Market,EMEA,Medium
CH00016358-c13de6,email_only,0,-1.29,138.95,0,Finance,Mid-Market,North America,High
CH00016359-709acf,email_only,0,-3.79,120.13,0,Technology,SMB,North America,Medium
CH00016360-ea627e,email_only,0,6.99,152.28,0,Retail,Mid-Market,EMEA,High
CH00016361-51b9dd,email_only,0,9.5,115.61,0,Technology,SMB,EMEA,Low
CH00016362-7dbee6,email_only,0,-0.28,119.3,0,Technology,Enterprise,North America,Low
CH00016363-e98eec,email_only,0,-2.62,154.49,0,Technology,Enterprise,EMEA,Medium
CH00016364-d3442e,email_only,0,6.05,98.43,0,Healthcare,Enterprise,North America,Medium
CH00016365-711a59,email_only,0,3.05,102.62,0,Technology,Mid-Market,North America,Medium
CH00016366-df56aa,email_only,0,1.3,142.63,0,Technology,SMB,North America,High
CH00016367-9efb09,email_only,0,-0.84,186.36,0,Technology,Enterprise,APAC,Medium
CH00016368-84b267,email_only,0,-0.84,102.03,0,Technology,Enterprise,North America,High
CH00016369-244acd,email_only,0,1.82,127.97,0,Technology,Mid-Market,North America,Low
CH00016370-874cba,email_only,0,3.97,114.64,0,Healthcare,Mid-Market,North America,Medium
CH00016371-fc432f,email_only,0,-1.02,104.6,0,Healthcare,SMB,EMEA,Medium
CH00016372-fe0a09,email_only,0,4.87,135.3,0,Technology,Enterprise,North America,Low
CH00016373-ebc15f,email_only,0,-3.91,115.82,0,Technology,SMB,APAC,Low
CH00016374-c3b86e,email_only,0,0.85,126.85,0,Finance,Mid-Market,North America,Medium
CH00016375-22c463,email_only,0,6.16,105.21,0,Manufacturing,Mid-Market,North America,Medium
CH00016376-597868,email_only,0,-3.12,84.79,0,Healthcare,SMB,North America,Low
CH00016377-dd048d,email_only,0,-5.78,106.23,0,Technology,Enterprise,North America,Medium
CH00016378-3ead92,email_only,0,5.5,198.43,0,Retail,Mid-Market,EMEA,High
CH00016379-c8b2ec,email_only,0,-5.59,90.93,0,Manufacturing,Mid-Market,North America,Medium
CH00016380-8a2ace,email_only,0,-2.21,162.66,0,Technology,Mid-Market,LATAM,Medium
CH00016381-e53b17,email_only,0,6.62,104.78,0,Technology,Enterprise,North America,Medium
CH00016382-f69a86,email_only,0,-2.05,147.44,0,Healthcare,SMB,North America,Medium
CH00016383-a308c4,email_only,0,-6.88,97.77,0,Manufacturing,Mid-Market,North America,Medium
CH00016384-c24a89,email_only,0,0.9,110.67,0,Technology,SMB,EMEA,Low
CH00016385-8d6e5a,email_only,0,-4.41,130.0,0,Healthcare,SMB,North America,High
CH00016386-5d693d,email_only,0,4.42,83.56,0,Healthcare,SMB,North America,Medium
CH00016387-92471e,email_only,0,1.99,104.08,0,Finance,Mid-Market,EMEA,Medium
CH00016388-d4ca53,email_only,0,-7.2,166.24,0,Manufacturing,SMB,EMEA,Low
CH00016389-31e67d,email_only,0,-2.77,176.06,0,Healthcare,SMB,North America,Low
CH00016390-968548,email_only,0,-3.15,132.18,0,Manufacturing,Enterprise,APAC,Low
CH00016391-3138bb,email_only,0,6.89,115.91,0,Finance,Mid-Market,APAC,Medium
CH00016392-f7f146,email_only,0,2.26,107.56,0,Technology,Enterprise,North America,Low
CH00016393-76e549,email_only,0,5.23,149.22,0,Retail,SMB,North America,High
CH00016394-4c2bb7,email_only,0,-0.87,117.65,0,Retail,Mid-Market,EMEA,Medium
CH00016395-da4ca4,email_only,0,0.3,117.0,0,Technology,Mid-Market,North America,Low
CH00016396-4ba3b2,email_only,0,-2.44,136.54,0,Technology,SMB,APAC,Medium
CH00016397-9d32e9,email_only,0,2.26,138.18,0,Technology,Enterprise,North America,Medium
CH00016398-8ed158,email_only,0,-3.88,141.27,0,Manufacturing,Enterprise,APAC,Medium
CH00016399-6f5840,email_only,0,7.43,163.3,0,Finance,SMB,EMEA,Medium
CH00016400-5bc105,email_only,0,-5.17,74.01,0,Healthcare,SMB,APAC,Low
CH00016401-cc8f15,email_only,0,1.28,122.88,0,Healthcare,Enterprise,North America,High
CH00016402-a68fbd,email_only,0,-1.47,130.65,0,Technology,SMB,EMEA,High
CH00016403-1ceb06,email_only,0,-2.31,150.43,0,Healthcare,SMB,North America,Low
CH00016404-93e281,email_only,0,-4.55,141.9,0,Finance,SMB,APAC,Medium
CH00016405-ee9cb3,email_only,0,-5.54,137.99,0,Technology,Enterprise,EMEA,Low
CH00016406-4e51e1,email_only,1,-1.48,163.33,0,Technology,Enterprise,North America,Medium
CH00016407-3998d4,email_only,0,-4.35,104.43,0,Technology,Mid-Market,North America,High
CH00016408-10856d,email_only,0,-3.57,113.09,0,Technology,Mid-Market,APAC,High
CH00016409-c338ff,email_only,0,-3.19,152.9,0,Technology,Enterprise,LATAM,High
CH00016410-597048,email_only,0,-1.0,132.68,0,Healthcare,Mid-Market,North America,High
CH00016411-28498d,email_only,0,-1.08,125.11,0,Healthcare,SMB,LATAM,Medium
CH00016412-f897bb,email_only,0,0.87,183.95,0,Healthcare,SMB,LATAM,Medium
CH00016413-2a46dd,email_only,0,0.46,127.55,0,Manufacturing,SMB,LATAM,Medium
CH00016414-163d79,email_only,0,2.63,74.48,0,Manufacturing,SMB,North America,Low
CH00016415-a0e423,email_only,0,3.93,173.64,0,Manufacturing,SMB,North America,Medium
CH00016416-c0c9dc,email_only,0,-3.02,179.28,0,Finance,SMB,North America,High
CH00016417-35525b,email_only,0,-2.38,201.93,0,Finance,SMB,North America,Medium
CH00016418-6401c3,email_only,0,-2.29,114.34,0,Healthcare,Mid-Market,LATAM,Medium
CH00016419-9a5350,email_only,0,1.28,150.95,0,Manufacturing,Mid-Market,EMEA,Low
CH00016420-6f42c9,email_only,0,-5.06,141.48,0,Healthcare,Enterprise,EMEA,Low
CH00016421-ac6c29,email_only,0,1.77,97.56,0,Manufacturing,SMB,EMEA,Medium
CH00016422-1b8ddf,email_only,0,3.72,137.63,0,Retail,Mid-Market,EMEA,Low
CH00016423-93ab96,email_only,0,-5.69,93.21,0,Retail,Mid-Market,North America,Low
CH00016424-647fc9,email_only,1,-0.45,80.1,0,Retail,SMB,LATAM,Low
CH00016425-92a2dd,email_only,0,0.75,82.59,0,Finance,SMB,North America,Medium
CH00016426-587f0f,email_only,0,1.11,87.71,0,Finance,SMB,North America,Medium
CH00016427-f5703a,email_only,0,-3.6,141.25,0,Healthcare,Mid-Market,EMEA,High
CH00016428-2eb67d,email_only,0,-1.54,95.68,0,Retail,Enterprise,North America,Low
CH00016429-b20b37,email_only,0,3.88,149.48,0,Technology,SMB,North America,Low
CH00016430-509ef7,email_only,0,-2.89,102.02,0,Technology,Mid-Market,North America,Medium
CH00016431-84f8f8,email_only,0,1.54,116.36,0,Technology,Mid-Market,APAC,Low
CH00016432-e95d86,email_only,0,4.19,120.15,0,Healthcare,Enterprise,North America,Medium
CH00016433-e57675,email_only,0,6.1,109.84,0,Technology,Mid-Market,North America,Low
CH00016434-13b9c0,email_only,0,-4.71,143.02,0,Finance,Enterprise,EMEA,Medium
CH00016435-1c1513,email_only,0,5.37,75.04,0,Finance,Mid-Market,APAC,Medium
CH00016436-ef3f45,email_only,0,8.33,112.63,0,Technology,SMB,APAC,High
CH00016437-4febb0,email_only,0,-0.56,141.89,0,Technology,SMB,North America,Low
CH00016438-9781e1,email_only,0,11.64,85.21,0,Manufacturing,Enterprise,APAC,Low
CH00016439-707b67,email_only,0,4.84,148.7,0,Technology,SMB,North America,Low
CH00016440-fc52b7,email_only,0,-4.16,106.65,0,Healthcare,Enterprise,EMEA,High
CH00016441-3938e4,email_only,0,2.54,101.35,0,Finance,Mid-Market,North America,Medium
CH00016442-764575,email_only,0,-3.28,133.21,0,Healthcare,Mid-Market,APAC,Medium
CH00016443-2f9ff8,email_only,0,-5.86,155.7,0,Technology,Mid-Market,LATAM,Medium
CH00016444-dd4d3c,email_only,0,-0.4,107.65,0,Retail,Mid-Market,North America,Low
CH00016445-150c40,email_only,0,-6.25,109.05,0,Healthcare,SMB,North America,Low
CH00016446-15999d,email_only,0,4.07,97.65,0,Manufacturing,SMB,North America,Medium
CH00016447-c5be14,email_only,0,0.19,151.47,0,Healthcare,SMB,APAC,Medium
CH00016448-ef4efd,email_only,0,-6.68,161.13,0,Retail,Enterprise,North America,High
CH00016449-633753,email_only,1,6.7,122.62,0,Technology,Mid-Market,EMEA,Low
CH00016450-c76929,email_only,0,-4.05,156.94,0,Finance,Mid-Market,North America,Medium
CH00016451-97f257,email_only,0,-3.61,119.66,0,Healthcare,Enterprise,LATAM,Medium
CH00016452-be9aac,email_only,0,-4.46,132.37,0,Retail,Enterprise,North America,Medium
CH00016453-1467df,email_only,0,-4.23,95.53,0,Technology,SMB,EMEA,High
CH00016454-2a79e8,email_only,0,-2.09,135.01,0,Technology,SMB,North America,Medium
CH00016455-da8e8d,email_only,0,2.63,100.68,0,Retail,Mid-Market,North America,Medium
CH00016456-4094dc,email_only,0,0.36,130.09,0,Healthcare,Enterprise,APAC,Medium
CH00016457-12a110,email_only,0,-2.9,85.72,0,Finance,Mid-Market,APAC,High
CH00016458-caa09a,email_only,0,1.64,153.21,0,Technology,SMB,APAC,Medium
CH00016459-b0ee9f,email_only,0,0.66,145.0,0,Finance,Mid-Market,APAC,Medium
CH00016460-4c135f,email_only,0,6.32,119.55,0,Finance,Enterprise,EMEA,Medium
CH00016461-5cf4c7,email_only,0,4.57,86.45,0,Retail,Mid-Market,North America,Medium
CH00016462-ed74aa,email_only,0,-7.07,172.04,0,Finance,Mid-Market,North America,Low
CH00016463-e3381c,email_only,0,12.88,117.16,0,Retail,Enterprise,EMEA,Medium
CH00016464-1f5a7c,email_only,0,2.74,119.12,0,Healthcare,Enterprise,North America,Medium
CH00016465-7a1d08,email_only,0,7.32,93.58,0,Healthcare,SMB,EMEA,Low
CH00016466-5d5e42,email_only,0,0.07,122.51,0,Manufacturing,Enterprise,North America,High
CH00016467-f14942,email_only,0,4.34,90.21,0,Technology,SMB,APAC,Low
CH00016468-d998c5,email_only,0,5.69,118.63,0,Healthcare,Mid-Market,North America,Low
CH00016469-7f4b5a,email_only,0,9.09,125.24,0,Finance,Enterprise,APAC,High
CH00016470-4f2f4e,email_only,0,3.12,116.17,0,Manufacturing,SMB,APAC,Medium
CH00016471-2af6ce,email_only,0,2.99,231.02,0,Finance,SMB,North America,Low
CH00016472-558d53,email_only,1,-6.09,141.66,0,Retail,Mid-Market,LATAM,High
CH00016473-b3e1d8,email_only,0,-6.41,130.91,0,Retail,Mid-Market,APAC,High
CH00016474-4d7912,email_only,0,4.23,136.67,0,Retail,Mid-Market,APAC,Medium
CH00016475-806e56,email_only,1,-3.48,119.06,0,Retail,SMB,North America,Medium
CH00016476-104d73,email_only,0,-2.84,113.51,0,Retail,Mid-Market,North America,High
CH00016477-366da0,email_only,0,0.98,85.35,0,Healthcare,Enterprise,North America,High
CH00016478-c01c59,email_only,0,-3.01,141.09,0,Technology,Enterprise,North America,Medium
CH00016479-19f733,email_only,0,3.02,114.92,0,Healthcare,SMB,North America,High
CH00016480-48bc26,email_only,0,2.77,151.92,0,Technology,Mid-Market,North America,Medium
CH00016481-d2fb55,email_only,0,4.02,114.87,0,Technology,SMB,APAC,Low
CH00016482-e47089,email_only,0,-5.04,98.43,0,Finance,Mid-Market,LATAM,Medium
CH00016483-a99233,email_only,1,0.47,97.9,0,Retail,Enterprise,EMEA,Low
CH00016484-575f02,email_only,0,-4.15,90.94,1,Healthcare,SMB,North America,Medium
CH00016485-72ee1c,email_only,0,0.1,90.08,0,Technology,SMB,EMEA,Medium
CH00016486-a61761,email_only,0,2.86,119.91,0,Retail,Mid-Market,LATAM,Medium
CH00016487-24cb2c,email_only,0,-3.89,140.02,0,Healthcare,SMB,North America,Low
CH00016488-bfc0f4,email_only,0,7.74,153.06,0,Healthcare,Mid-Market,EMEA,Low
CH00016489-6ccf19,email_only,0,1.09,156.99,0,Retail,SMB,North America,Low
CH00016490-1741e6,email_only,0,-3.73,93.85,0,Finance,Mid-Market,North America,Medium
CH00016491-716357,email_only,0,4.71,285.89,0,Retail,SMB,APAC,Medium
CH00016492-aed929,email_only,0,-1.07,102.31,0,Finance,Mid-Market,North America,Medium
CH00016493-1dd769,email_only,0,-4.55,81.89,0,Technology,SMB,APAC,Medium
CH00016494-f880ad,email_only,1,-3.4,115.55,0,Healthcare,Mid-Market,EMEA,Low
CH00016495-fab404,email_only,0,-0.48,184.08,0,Finance,Enterprise,North America,Medium
