contact_id,variant,open_rate,click_rate,conversion_rate,unsubscribe_rate,spam_complaint_rate,day_of_week,assignment_date,industry,company_size,region,engagement_tier
C00027580-dc915a,treatment,0,0,0,0,0,6,2025-09-21,Finance,Mid-Market,EMEA,Medium
C00027581-a8cec7,treatment,0,0,0,0,0,2,2025-09-17,Healthcare,SMB,EMEA,High
C00027582-dd19ea,treatment,0,0,0,0,0,4,2025-09-26,Retail,SMB,LATAM,High
C00027583-138ef9,treatment,0,0,0,0,0,1,2025-10-07,Technology,SMB,North America,Medium
C00027584-322408,treatment,0,0,0,0,0,4,2025-10-03,Healthcare,Enterprise,North America,Low
C00027585-747015,treatment,0,0,0,0,0,0,2025-09-22,Retail,SMB,EMEA,Medium
C00027586-98fdb9,treatment,0,0,0,0,0,0,2025-10-06,Healthcare,SMB,North America,Medium
C00027587-352403,treatment,0,0,0,0,0,5,2025-10-04,Finance,Mid-Market,APAC,Medium
C00027588-941d7c,treatment,1,0,0,0,0,4,2025-10-03,Healthcare,Mid-Market,North America,Medium
C00027589-3ca2a7,treatment,1,0,0,0,0,3,2025-10-09,Healthcare,Mid-Market,North America,Medium
C00027590-36406b,treatment,1,0,0,0,0,3,2025-10-09,Technology,Mid-Market,North America,Low
C00027591-90db43,treatment,0,0,0,0,0,1,2025-09-23,Healthcare,SMB,North America,Medium
C00027592-cab968,treatment,1,0,0,0,0,0,2025-09-29,Technology,SMB,North America,Medium
C00027593-6544b7,treatment,0,0,0,0,0,3,2025-09-25,Finance,SMB,EMEA,Medium
C00027594-334040,treatment,0,0,0,0,0,2,2025-09-17,Retail,Mid-Market,North America,Low
C00027595-37a765,treatment,0,0,0,0,0,5,2025-09-27,Technology,Enterprise,North America,High
C00027596-cf88af,treatment,0,0,0,0,0,6,2025-10-05,Technology,SMB,North America,Medium
C00027597-35ba84,treatment,0,1,0,1,0,2,2025-10-08,Finance,SMB,North America,Medium
C00027598-117bb4,treatment,0,0,0,0,0,5,2025-09-20,Healthcare,Mid-Market,North America,Medium
C00027599-235add,treatment,0,0,0,0,0,4,2025-09-26,Technology,Enterprise,APAC,Low
C00027600-bf24af,treatment,0,0,0,0,0,2,2025-09-24,Technology,SMB,North America,Medium
C00027601-69c4ba,treatment,0,0,0,0,0,2,2025-09-17,Technology,SMB,EMEA,Medium
C00027602-302fb3,treatment,0,0,0,0,0,5,2025-10-04,Technology,Enterprise,APAC,Medium
C00027603-d52009,treatment,1,0,0,0,0,5,2025-09-27,Technology,Mid-Market,EMEA,Low
C00027604-1fe429,treatment,0,0,0,0,0,6,2025-09-21,Retail,SMB,North America,Medium
C00027605-528440,treatment,0,0,0,0,0,5,2025-10-11,Technology,SMB,North America,Low
C00027606-5342f6,treatment,1,0,0,0,0,6,2025-09-21,Retail,Enterprise,North America,Low
C00027607-1e7af4,treatment,0,0,0,0,0,0,2025-10-13,Healthcare,SMB,North America,Medium
C00027608-13cba0,treatment,0,1,0,0,0,6,2025-09-28,Technology,SMB,EMEA,Medium
C00027609-8d36bf,treatment,0,0,0,0,0,4,2025-10-10,Technology,Enterprise,EMEA,High
C00027610-22c3b7,treatment,0,0,0,0,0,5,2025-10-11,Finance,Mid-Market,North America,Medium
C00027611-c17629,treatment,1,0,0,0,0,6,2025-10-05,Finance,Enterprise,APAC,Low
C00027612-11db6a,treatment,0,1,0,0,0,4,2025-09-26,Technology,SMB,EMEA,Medium
C00027613-b0837c,treatment,0,0,0,0,0,0,2025-09-22,Manufacturing,Enterprise,APAC,Low
C00027614-f77a3f,treatment,0,0,0,0,0,3,2025-09-18,Finance,Enterprise,North America,High
C00027615-136754,treatment,1,0,0,0,0,4,2025-10-03,Healthcare,SMB,EMEA,Low
C00027616-4ee47c,treatment,1,0,0,0,0,2,2025-09-17,Technology,Mid-Market,North America,Low
C00027617-3ce4ec,treatment,0,0,0,0,0,6,2025-10-05,Finance,Mid-Market,North America,Medium
C00027618-de2dfc,treatment,0,0,0,0,0,0,2025-09-22,Retail,SMB,North America,Low
C00027619-1dd76a,treatment,1,0,0,0,0,0,2025-10-13,Healthcare,SMB,APAC,Low
C00027620-bfc715,treatment,0,0,0,0,0,3,2025-09-25,Technology,Mid-Market,North America,High
C00027621-166eb9,treatment,0,0,0,0,0,6,2025-09-21,Technology,Mid-Market,North America,Medium
C00027622-38715d,treatment,0,0,0,0,0,3,2025-10-09,Technology,Mid-Market,North America,Medium
C00027623-437d99,treatment,0,1,0,0,0,2,2025-09-17,Retail,SMB,North America,Low
C00027624-d43eee,treatment,0,0,0,0,0,2,2025-09-17,Retail,SMB,LATAM,Low
C00027625-efb2cd,treatment,1,0,0,0,0,3,2025-10-09,Finance,Mid-Market,LATAM,High
C00027626-91144c,treatment,0,0,0,0,0,5,2025-10-04,Manufacturing,Mid-Market,EMEA,High
C00027627-fe8dea,treatment,0,0,0,0,0,1,2025-09-16,Finance,Mid-Market,APAC,Low
C00027628-f09bc6,treatment,1,0,0,0,0,0,2025-10-13,Retail,Mid-Market,APAC,Low
C00027629-9ad850,treatment,0,0,0,0,0,4,2025-10-10,Technology,SMB,EMEA,Medium
C00027630-a469fc,treatment,0,0,0,0,0,0,2025-09-22,Finance,Mid-Market,APAC,High
C00027631-793daa,treatment,1,0,0,0,0,4,2025-10-03,Finance,Enterprise,North America,Medium
C00027632-9fd12c,treatment,0,0,0,0,0,6,2025-10-12,Retail,SMB,EMEA,High
C00027633-fe42de,treatment,0,0,0,0,0,1,2025-10-14,Finance,Enterprise,North America,Low
C00027634-172ae1,treatment,0,0,0,0,0,1,2025-10-07,Manufacturing,SMB,North America,Medium
C00027635-501af1,treatment,0,0,0,0,0,0,2025-09-22,Manufacturing,Mid-Market,APAC,Low
C00027636-8e61f4,treatment,0,0,0,0,0,1,2025-09-16,Healthcare,Mid-Market,North America,High
C00027637-a2bbba,treatment,1,0,0,0,0,1,2025-09-16,Retail,Mid-Market,North America,Medium
C00027638-7db476,treatment,0,0,0,0,0,6,2025-09-28,Healthcare,SMB,EMEA,Low
C00027639-df0f1a,treatment,1,0,0,0,0,2,2025-09-24,Retail,Enterprise,North America,Low
C00027640-c1e891,treatment,0,0,0,0,0,5,2025-10-11,Retail,Enterprise,APAC,High
C00027641-42e0a2,treatment,0,0,0,0,0,0,2025-09-15,Technology,SMB,EMEA,Medium
C00027642-fdadb1,treatment,1,0,0,0,0,5,2025-10-04,Finance,Mid-Market,EMEA,Medium
C00027643-bb21c1,treatment,0,0,0,0,0,0,2025-10-06,Retail,SMB,LATAM,Medium
C00027644-cade65,treatment,1,0,0,0,0,1,2025-10-14,Retail,Enterprise,LATAM,Low
C00027645-4b7a9e,treatment,0,0,0,0,0,3,2025-09-18,Manufacturing,SMB,North America,Medium
C00027646-6bf28d,treatment,1,0,0,0,0,2,2025-10-01,Manufacturing,Mid-Market,EMEA,High
C00027647-8e8174,treatment,0,0,0,0,0,6,2025-09-21,Healthcare,SMB,North America,Low
C00027648-c8c53f,treatment,0,0,0,0,0,5,2025-09-27,Retail,Mid-Market,North America,High
C00027649-efb4a5,treatment,0,0,0,0,0,0,2025-09-22,Technology,Enterprise,North America,Low
C00027650-26eadc,treatment,0,0,0,0,0,0,2025-09-22,Technology,Mid-Market,EMEA,Low
C00027651-b19c79,treatment,0,0,0,0,0,5,2025-09-27,Finance,SMB,North America,Medium
C00027652-53a986,treatment,0,0,0,0,0,1,2025-09-30,Finance,SMB,EMEA,Low
C00027653-cff5c1,treatment,0,0,0,0,0,1,2025-09-16,Healthcare,Mid-Market,LATAM,Low
C00027654-207125,treatment,0,0,0,0,0,1,2025-09-30,Finance,Enterprise,North America,Medium
C00027655-8349a1,treatment,0,0,0,0,0,2,2025-09-17,Retail,Mid-Market,North America,Medium
C00027656-2a5fb3,treatment,1,0,0,0,0,1,2025-09-23,Healthcare,SMB,APAC,Low
C00027657-a4bcb9,treatment,0,0,0,0,0,0,2025-09-29,Manufacturing,Enterprise,APAC,Low
C00027658-9f6961,treatment,0,0,0,0,0,0,2025-09-15,Retail,Mid-Market,North America,High
C00027659-1d5a65,treatment,0,0,0,0,0,6,2025-09-21,Retail,Enterprise,LATAM,Medium
C00027660-af9b27,treatment,0,0,0,0,0,2,2025-10-01,Finance,Mid-Market,APAC,High
C00027661-9a6354,treatment,0,0,0,0,0,4,2025-10-10,Finance,Enterprise,North America,Medium
C00027662-308628,treatment,1,0,0,0,0,6,2025-09-21,Manufacturing,Mid-Market,EMEA,High
C00027663-7cc943,treatment,0,0,0,0,0,6,2025-10-05,Technology,Mid-Market,EMEA,Medium
C00027664-4f8641,treatment,0,0,0,0,0,3,2025-10-02,Finance,Enterprise,North America,High
C00027665-bf67ba,treatment,0,0,0,0,0,5,2025-09-20,Retail,Enterprise,APAC,High
C00027666-348a98,treatment,0,0,0,0,0,2,2025-09-24,Retail,Mid-Market,North America,Medium
C00027667-7ba1f7,treatment,0,0,0,0,0,6,2025-09-21,Finance,Enterprise,North America,Medium
C00027668-e39ff4,treatment,0,0,0,0,0,5,2025-09-27,Manufacturing,SMB,North America,High
C00027669-77ec17,treatment,0,0,0,0,0,1,2025-10-07,Manufacturing,Enterprise,North America,Low
C00027670-59efec,treatment,0,0,0,0,0,6,2025-09-21,Retail,SMB,North America,Medium
C00027671-7dcbe8,treatment,0,0,0,0,0,3,2025-09-25,Technology,Mid-Market,North America,Low
C00027672-4ccbc0,treatment,0,0,0,0,0,5,2025-10-11,Retail,SMB,North America,Low
C00027673-3936b6,treatment,0,0,0,0,0,4,2025-10-03,Manufacturing,Enterprise,North America,Medium
C00027674-84e416,treatment,0,0,0,0,0,5,2025-10-04,Retail,SMB,North America,High
C00027675-5dfef6,treatment,0,0,0,0,0,2,2025-10-01,Finance,Mid-Market,EMEA,Medium
C00027676-831f06,treatment,0,0,0,0,0,0,2025-10-06,Technology,Mid-Market,APAC,Medium
C00027677-196093,treatment,0,0,0,0,0,6,2025-10-12,Finance,Mid-Market,EMEA,Low
C00027678-abcdf9,treatment,0,0,0,0,0,2,2025-09-24,Technology,Mid-Market,EMEA,High
C00027679-bf25de,treatment,0,0,0,0,0,6,2025-10-05,Retail,SMB,North America,Low
C00027680-29ca2c,treatment,1,0,0,0,0,1,2025-10-14,Finance,Mid-Market,North America,High
C00027681-50771f,treatment,0,0,0,0,0,3,2025-10-02,Healthcare,Enterprise,North America,Low
C00027682-f9474a,treatment,0,0,0,0,0,6,2025-09-21,Healthcare,SMB,North America,Low
C00027683-a49725,treatment,0,0,0,0,0,6,2025-09-21,Healthcare,Enterprise,North America,Medium
C00027684-3d7ebf,treatment,0,1,0,0,0,0,2025-09-15,Finance,Enterprise,APAC,Medium
C00027685-ee62ad,treatment,0,0,0,0,0,1,2025-09-30,Technology,SMB,North America,Medium
C00027686-68a1ec,treatment,0,0,0,0,0,6,2025-10-12,Retail,SMB,North America,Medium
C00027687-ab1c01,treatment,0,0,0,0,0,5,2025-09-27,Technology,SMB,LATAM,Medium
C00027688-325543,treatment,0,0,0,0,0,1,2025-10-07,Retail,SMB,North America,High
C00027689-5b258c,treatment,1,0,0,0,0,5,2025-10-04,Technology,SMB,APAC,Low
C00027690-a1241e,treatment,0,0,0,0,0,3,2025-10-02,Technology,Enterprise,North America,Medium
C00027691-abafb7,treatment,0,0,0,0,0,6,2025-10-12,Technology,SMB,North America,Medium
C00027692-5d3b15,treatment,1,0,0,0,0,5,2025-09-20,Retail,SMB,APAC,Low
C00027693-362e06,treatment,0,0,0,0,0,5,2025-10-04,Finance,Mid-Market,APAC,Medium
C00027694-35c3b0,treatment,0,0,0,0,0,6,2025-10-05,Finance,Enterprise,North America,Medium
C00027695-c10b4f,treatment,1,0,0,0,0,4,2025-09-26,Healthcare,Enterprise,North America,High
C00027696-b543f9,treatment,0,0,0,0,0,1,2025-09-30,Technology,Enterprise,LATAM,Medium
C00027697-689fb5,treatment,1,0,0,0,0,0,2025-09-15,Manufacturing,SMB,North America,Low
C00027698-6dddf0,treatment,1,0,0,0,0,3,2025-09-18,Healthcare,SMB,North America,Medium
C00027699-f90933,treatment,0,0,0,0,0,5,2025-09-27,Manufacturing,SMB,North America,Medium
C00027700-c95def,treatment,1,0,0,0,0,3,2025-09-25,Healthcare,Enterprise,APAC,Low
C00027701-8bda0f,treatment,0,1,0,0,0,0,2025-09-15,Finance,SMB,North America,Medium
C00027702-a2b4df,treatment,0,0,0,0,0,4,2025-09-26,Healthcare,SMB,EMEA,Medium
C00027703-e2b99c,treatment,0,0,0,0,0,3,2025-10-09,Technology,Mid-Market,EMEA,Low
C00027704-f585cd,treatment,1,0,0,0,0,1,2025-09-16,Finance,Mid-Market,North America,Medium
C00027705-8174fa,treatment,0,0,0,0,0,0,2025-10-13,Technology,Enterprise,EMEA,High
C00027706-47e094,treatment,0,0,0,0,0,2,2025-09-17,Manufacturing,SMB,North America,Medium
C00027707-e4401f,treatment,0,0,0,0,0,5,2025-10-11,Manufacturing,Enterprise,North America,Low
C00027708-11f3e1,treatment,0,0,0,0,0,5,2025-10-04,Technology,SMB,North America,High
C00027709-92dc27,treatment,1,0,0,0,0,4,2025-10-10,Finance,Mid-Market,North America,High
C00027710-438df4,treatment,1,1,0,0,0,5,2025-10-11,Retail,SMB,EMEA,Medium
C00027711-df6043,treatment,0,1,0,0,0,1,2025-10-14,Manufacturing,SMB,APAC,Low
C00027712-53b87b,treatment,0,0,0,0,0,3,2025-10-09,Retail,Enterprise,APAC,Medium
C00027713-c48c84,treatment,1,0,0,0,0,6,2025-10-05,Manufacturing,SMB,North America,High
C00027714-1f41cb,treatment,0,0,0,0,0,0,2025-09-22,Finance,SMB,EMEA,Low
C00027715-6245e2,treatment,0,0,0,0,0,5,2025-10-04,Retail,Mid-Market,North America,Low
C00027716-4d13ff,treatment,0,0,0,0,0,4,2025-09-19,Technology,Enterprise,EMEA,High
C00027717-3e4fc6,treatment,0,0,0,0,0,0,2025-10-13,Healthcare,SMB,North America,Medium
C00027718-fcf4e2,treatment,0,0,0,0,0,4,2025-10-03,Healthcare,SMB,North America,Low
C00027719-59e3aa,treatment,0,1,0,0,0,4,2025-10-10,Healthcare,Mid-Market,North America,Low
C00027720-22c6dd,treatment,0,0,0,0,0,4,2025-09-19,Retail,Enterprise,EMEA,Low
C00027721-feb4a6,treatment,1,0,0,0,0,0,2025-10-06,Retail,Mid-Market,EMEA,High
C00027722-9e7fb5,treatment,1,0,0,0,0,5,2025-10-04,Finance,SMB,North America,Low
C00027723-2ef813,treatment,0,1,0,0,0,0,2025-09-29,Finance,SMB,EMEA,High
C00027724-b149aa,treatment,0,1,0,0,0,1,2025-10-14,Finance,Mid-Market,EMEA,Medium
C00027725-9ffc2d,treatment,0,0,0,0,0,4,2025-10-03,Finance,Mid-Market,EMEA,Medium
C00027726-bb2c83,treatment,0,0,0,0,0,5,2025-09-27,Manufacturing,Mid-Market,North America,Low
C00027727-304b25,treatment,1,0,0,0,0,2,2025-09-24,Healthcare,Enterprise,LATAM,Medium
C00027728-7ed29a,treatment,0,0,0,0,0,1,2025-09-30,Healthcare,Mid-Market,APAC,Medium
C00027729-d7d4f2,treatment,0,0,0,0,0,3,2025-09-18,Retail,SMB,North America,Medium
C00027730-c00246,treatment,0,0,0,0,0,5,2025-09-27,Finance,SMB,North America,Low
C00027731-4ceb9f,treatment,0,0,0,0,0,1,2025-10-14,Manufacturing,Enterprise,EMEA,High
C00027732-521a4e,treatment,0,0,0,0,0,6,2025-10-12,Manufacturing,Mid-Market,LATAM,Low
C00027733-f56208,treatment,1,0,0,0,0,6,2025-09-21,Retail,SMB,EMEA,Low
C00027734-13a519,treatment,0,0,0,0,0,5,2025-09-27,Healthcare,Mid-Market,North America,Medium
C00027735-8777f3,treatment,0,0,0,0,0,6,2025-09-21,Finance,SMB,APAC,High
C00027736-264eb7,treatment,0,0,0,0,0,0,2025-09-22,Technology,Mid-Market,EMEA,Medium
C00027737-d8ebce,treatment,1,0,0,0,0,2,2025-10-01,Retail,Mid-Market,LATAM,Low
C00027738-62c28c,treatment,1,0,0,0,0,5,2025-09-20,Retail,Mid-Market,EMEA,Low
C00027739-8dda14,treatment,1,0,0,0,0,6,2025-09-28,Healthcare,SMB,LATAM,Low
C00027740-fa6b23,treatment,0,0,0,0,0,6,2025-09-21,Healthcare,Enterprise,LATAM,High
C00027741-641d0a,treatment,0,0,0,0,0,0,2025-10-13,Technology,Mid-Market,APAC,High
C00027742-557887,treatment,1,0,0,0,0,0,2025-09-22,Finance,SMB,LATAM,High
C00027743-22dce2,treatment,1,0,0,0,0,2,2025-09-24,Finance,Enterprise,North America,Low
C00027744-791018,treatment,0,0,0,0,0,4,2025-09-26,Technology,Enterprise,EMEA,High
C00027745-e1c8b1,treatment,0,0,0,0,0,0,2025-09-29,Manufacturing,Mid-Market,North America,Medium
C00027746-67e393,treatment,0,0,0,0,0,6,2025-09-28,Finance,Mid-Market,EMEA,Low
C00027747-14a9c5,treatment,0,0,0,0,0,6,2025-09-21,Technology,Enterprise,APAC,Medium
C00027748-a7186a,treatment,0,0,0,0,0,0,2025-10-06,Finance,Mid-Market,EMEA,High
C00027749-67b406,treatment,0,0,0,0,0,5,2025-09-27,Retail,SMB,EMEA,Low
C00027750-fa6643,treatment,0,0,0,0,0,4,2025-10-10,Manufacturing,Mid-Market,EMEA,Medium
C00027751-cff930,treatment,1,0,0,0,0,2,2025-10-08,Finance,Mid-Market,EMEA,Low
C00027752-5baba6,treatment,0,0,0,0,0,0,2025-10-13,Technology,SMB,North America,Medium
C00027753-71fd90,treatment,0,0,0,0,0,1,2025-10-07,Technology,SMB,EMEA,High
C00027754-5902b0,treatment,1,0,0,0,0,4,2025-10-03,Retail,Mid-Market,North America,Medium
C00027755-100a7d,treatment,0,0,0,0,0,0,2025-10-13,Technology,Mid-Market,APAC,Medium
C00027756-144d62,treatment,0,0,0,0,0,0,2025-10-06,Technology,SMB,North America,Medium
C00027757-f22751,treatment,1,0,0,0,0,1,2025-10-07,Manufacturing,SMB,North America,Low
C00027758-747b2f,treatment,0,0,0,0,0,6,2025-09-28,Retail,Enterprise,North America,High
C00027759-6f207e,treatment,1,0,0,0,0,0,2025-09-15,Retail,Mid-Market,North America,High
C00027760-898291,treatment,1,0,0,0,0,3,2025-10-02,Healthcare,Mid-Market,North America,Low
C00027761-f5763f,treatment,0,0,0,0,0,2,2025-10-01,Technology,SMB,North America,Medium
C00027762-2cffc5,treatment,1,0,0,0,0,0,2025-09-15,Manufacturing,Mid-Market,North America,Medium
C00027763-2d83f1,treatment,0,0,0,0,0,5,2025-09-20,Manufacturing,Mid-Market,North America,Medium
C00027764-e56b2b,treatment,1,0,0,0,0,4,2025-10-10,Technology,Mid-Market,EMEA,Medium
C00027765-fedd0b,treatment,0,0,0,0,0,1,2025-10-14,Manufacturing,Mid-Market,EMEA,Medium
C00027766-dae58e,treatment,0,0,0,0,0,1,2025-09-16,Technology,Mid-Market,EMEA,Low
C00027767-c05fe5,treatment,1,0,0,0,0,6,2025-10-05,Technology,Mid-Market,North America,Medium
C00027768-491a3c,treatment,0,0,0,0,0,5,2025-10-04,Healthcare,SMB,North America,Low
C00027769-ca5aec,treatment,1,0,0,0,0,0,2025-10-13,Technology,Mid-Market,EMEA,Medium
C00027770-84ffc2,treatment,0,0,0,0,0,0,2025-10-13,Manufacturing,SMB,North America,Low
C00027771-21ef45,treatment,0,1,0,0,0,2,2025-10-08,Finance,Mid-Market,North America,High
C00027772-897281,treatment,0,0,0,0,0,5,2025-10-04,Retail,Mid-Market,North America,High
C00027773-42f959,treatment,0,0,0,0,0,5,2025-10-11,Healthcare,Enterprise,North America,Low
C00027774-ba54df,treatment,1,0,0,0,0,4,2025-09-19,Healthcare,Mid-Market,North America,Medium
C00027775-6672f0,treatment,0,0,0,0,0,0,2025-10-06,Finance,Mid-Market,North America,High
C00027776-9c1d28,treatment,0,1,0,0,0,4,2025-09-26,Technology,SMB,LATAM,Low
C00027777-9bbac0,treatment,0,0,0,0,0,0,2025-09-15,Healthcare,SMB,LATAM,Low
C00027778-e37ea0,treatment,0,0,0,0,0,1,2025-09-16,Technology,Enterprise,EMEA,Medium
C00027779-552971,treatment,0,0,0,0,0,6,2025-10-05,Finance,Mid-Market,North America,Medium
C00027780-93d3bb,treatment,1,0,0,0,0,6,2025-09-28,Healthcare,Enterprise,LATAM,Medium
C00027781-a7e749,treatment,1,0,0,0,0,1,2025-09-16,Healthcare,Mid-Market,APAC,Medium
C00027782-e84fb0,treatment,1,0,0,0,0,2,2025-10-08,Technology,SMB,EMEA,Medium
C00027783-fc23ed,treatment,1,0,0,0,0,4,2025-10-03,Healthcare,Mid-Market,APAC,Medium
C00027784-e3de9d,treatment,0,0,0,1,0,4,2025-10-10,Finance,Mid-Market,North America,Medium
C00027785-301a43,treatment,1,0,0,0,0,4,2025-09-26,Technology,SMB,EMEA,Medium
C00027786-2461ec,treatment,0,0,0,0,0,1,2025-10-14,Healthcare,Mid-Market,North America,Medium
C00027787-460b80,treatment,0,0,0,0,0,1,2025-09-23,Finance,Mid-Market,North America,Medium
C00027788-6b6240,treatment,1,0,0,0,0,0,2025-10-13,Finance,Enterprise,LATAM,High
C00027789-73d44f,treatment,1,0,0,0,0,2,2025-09-17,Retail,Mid-Market,North America,Low
C00027790-5f532d,treatment,1,0,0,0,0,4,2025-09-19,Retail,Mid-Market,LATAM,Medium
C00027791-950a1a,treatment,1,0,0,0,0,5,2025-09-20,Retail,Enterprise,EMEA,Medium
C00027792-550ab0,treatment,0,0,0,0,0,4,2025-10-10,Healthcare,Mid-Market,North America,Medium
C00027793-b7b5ea,treatment,1,0,0,0,0,4,2025-10-03,Finance,SMB,LATAM,Low
C00027794-d05d08,treatment,0,0,0,0,0,2,2025-09-17,Technology,SMB,North America,Medium
C00027795-af0147,treatment,1,0,0,0,0,1,2025-10-14,Retail,Enterprise,LATAM,Medium
C00027796-5a54e7,treatment,0,0,0,0,0,3,2025-10-02,Manufacturing,Mid-Market,North America,Medium
C00027797-9619ca,treatment,1,0,0,0,0,2,2025-10-08,Finance,Enterprise,LATAM,High
C00027798-16a354,treatment,0,0,0,0,0,1,2025-09-16,Manufacturing,Enterprise,North America,Medium
C00027799-4c65db,treatment,0,0,0,0,0,0,2025-09-15,Technology,Mid-Market,EMEA,Medium
C00027800-25d44a,treatment,0,1,0,0,0,0,2025-09-29,Healthcare,SMB,North America,Medium
C00027801-c64894,treatment,1,0,0,0,0,3,2025-10-02,Finance,Mid-Market,APAC,Medium
C00027802-98a2a4,treatment,0,0,0,0,0,3,2025-09-18,Healthcare,Mid-Market,EMEA,High
C00027803-7fc219,treatment,1,0,0,0,0,2,2025-09-24,Manufacturing,SMB,North America,Medium
C00027804-a07a8a,treatment,0,0,0,0,0,0,2025-09-15,Healthcare,Mid-Market,North America,Medium
C00027805-f7ad0b,treatment,1,0,0,0,0,1,2025-10-14,Technology,Mid-Market,North America,High
C00027806-40c808,treatment,1,0,0,0,0,0,2025-10-06,Finance,SMB,EMEA,Low
C00027807-9ae81f,treatment,1,0,0,0,0,0,2025-09-22,Retail,Enterprise,EMEA,Medium
C00027808-22beb8,treatment,0,0,0,0,0,1,2025-09-16,Healthcare,SMB,APAC,High
C00027809-a40541,treatment,0,0,0,0,0,5,2025-09-27,Healthcare,Mid-Market,EMEA,Medium
C00027810-2b15cb,treatment,0,0,0,0,0,3,2025-09-18,Technology,Enterprise,North America,High
C00027811-7ab0ef,treatment,1,0,0,0,0,3,2025-10-02,Finance,Mid-Market,EMEA,High
C00027812-bc7402,treatment,0,0,0,0,0,5,2025-10-04,Healthcare,Enterprise,APAC,Low
C00027813-400989,treatment,0,0,0,0,0,4,2025-10-03,Technology,SMB,North America,Medium
C00027814-1bdd79,treatment,0,0,0,0,0,5,2025-09-20,Manufacturing,SMB,North America,Medium
C00027815-a3dabb,treatment,0,0,0,0,0,1,2025-09-23,Retail,Enterprise,North America,Medium
C00027816-291c2e,treatment,0,0,0,0,0,2,2025-09-17,Technology,Mid-Market,North America,Medium
C00027817-269415,treatment,0,0,0,0,0,0,2025-09-29,Manufacturing,SMB,EMEA,Low
C00027818-447758,treatment,0,0,0,0,0,5,2025-09-27,Finance,Mid-Market,APAC,Medium
C00027819-40a9bf,treatment,0,0,0,0,0,3,2025-10-09,Retail,SMB,North America,Medium
C00027820-1afab5,treatment,1,0,0,0,0,5,2025-09-20,Healthcare,Mid-Market,North America,High
C00027821-5b2a18,treatment,0,0,0,0,0,4,2025-10-03,Technology,SMB,APAC,Medium
C00027822-fd0dcb,treatment,0,0,0,0,0,3,2025-09-25,Finance,Mid-Market,North America,Medium
C00027823-d6de99,treatment,0,0,0,0,0,1,2025-10-14,Retail,Enterprise,North America,Medium
C00027824-2c12ce,treatment,0,0,0,0,0,4,2025-09-26,Retail,Enterprise,APAC,Medium
C00027825-aabdbc,treatment,1,0,0,0,0,6,2025-09-21,Manufacturing,Enterprise,EMEA,Low
C00027826-102e8e,treatment,0,0,0,0,0,4,2025-09-19,Retail,Mid-Market,North America,Low
C00027827-736b5e,treatment,1,0,0,0,0,6,2025-09-28,Technology,Mid-Market,LATAM,High
C00027828-383f47,treatment,0,0,0,0,0,1,2025-09-16,Manufacturing,SMB,North America,Low
C00027829-e27c85,treatment,0,0,0,0,0,4,2025-09-19,Retail,Mid-Market,LATAM,Medium
C00027830-ef769b,treatment,0,0,0,0,0,0,2025-09-29,Manufacturing,Mid-Market,North America,High
C00027831-957475,treatment,1,0,0,0,0,2,2025-10-08,Healthcare,Mid-Market,EMEA,Low
C00027832-6ecafb,treatment,1,1,0,0,0,5,2025-10-04,Retail,Mid-Market,North America,Low
C00027833-49f474,treatment,0,0,0,0,0,6,2025-10-12,Healthcare,SMB,EMEA,High
C00027834-a91691,treatment,0,0,0,0,0,2,2025-10-01,Retail,SMB,APAC,Low
C00027835-18737d,treatment,0,0,0,0,0,3,2025-10-09,Technology,SMB,North America,Medium
C00027836-33ef53,treatment,1,0,0,0,0,4,2025-09-26,Retail,SMB,North America,Low
C00027837-a789d0,treatment,1,0,0,0,0,2,2025-10-01,Technology,SMB,North America,Medium
C00027838-aa093e,treatment,0,0,0,0,0,1,2025-09-30,Finance,SMB,North America,High
C00027839-2715b1,treatment,1,0,0,0,0,0,2025-10-06,Finance,SMB,EMEA,High
C00027840-d70db9,treatment,0,1,0,0,0,0,2025-09-29,Finance,SMB,North America,Medium
C00027841-4f76f9,treatment,0,0,1,0,0,2,2025-10-08,Retail,Mid-Market,North America,Low
C00027842-17f4b4,treatment,0,0,0,0,0,3,2025-10-02,Healthcare,Enterprise,LATAM,Low
C00027843-6317d7,treatment,0,0,0,0,0,3,2025-10-02,Healthcare,SMB,North America,High
C00027844-2b9303,treatment,0,0,0,0,0,3,2025-10-09,Technology,Mid-Market,EMEA,Medium
