contact_id,send_time_group,open_rate,click_rate,unsubscribe_rate,industry,company_size,region,engagement_tier
ST00029391-c6c8cf,afternoon,0,0,0,Technology,SMB,North America,Medium
ST00029392-6cd38b,afternoon,0,0,0,Finance,Mid-Market,EMEA,Medium
ST00029393-fcfb24,afternoon,0,0,0,Finance,Mid-Market,EMEA,Low
ST00029394-da2d14,afternoon,0,0,0,Technology,Enterprise,EMEA,Low
ST00029395-8faaa8,afternoon,0,0,0,Technology,Mid-Market,North America,Medium
ST00029396-34eb97,afternoon,0,0,0,Finance,SMB,North America,Medium
ST00029397-8ceaaa,afternoon,0,0,0,Technology,SMB,APAC,Medium
ST00029398-789112,afternoon,0,0,0,Retail,Enterprise,EMEA,High
ST00029399-6d8d40,afternoon,1,0,0,Finance,SMB,APAC,High
ST00029400-759fa5,afternoon,1,0,0,Retail,Enterprise,EMEA,Medium
ST00029401-e1b1dc,afternoon,0,0,0,Technology,Mid-Market,North America,Low
ST00029402-cdd755,afternoon,0,0,0,Healthcare,Enterprise,North America,Medium
ST00029403-a6e7e7,afternoon,0,0,0,Healthcare,SMB,North America,Medium
ST00029404-2a6ac7,afternoon,0,0,0,Retail,Mid-Market,LATAM,Low
ST00029405-97c62b,afternoon,0,0,0,Finance,Mid-Market,North America,Medium
ST00029406-c0db23,afternoon,0,0,0,Healthcare,SMB,LATAM,Low
ST00029407-9ef5d9,afternoon,0,0,0,Technology,Mid-Market,North America,Medium
ST00029408-1e03bc,afternoon,0,0,0,Manufacturing,SMB,EMEA,Medium
ST00029409-e97887,afternoon,0,0,0,Healthcare,SMB,APAC,High
ST00029410-56370e,afternoon,0,0,0,Manufacturing,SMB,North America,Medium
ST00029411-238130,afternoon,0,0,0,Healthcare,SMB,North America,Medium
ST00029412-e3aee7,afternoon,0,0,0,Finance,Mid-Market,LATAM,Medium
ST00029413-517ab4,afternoon,1,0,0,Finance,SMB,EMEA,High
ST00029414-135a29,afternoon,1,0,0,Manufacturing,SMB,LATAM,Medium
ST00029415-ee3486,afternoon,0,0,0,Healthcare,SMB,North America,Medium
ST00029416-768f86,afternoon,0,0,0,Technology,Enterprise,EMEA,Medium
ST00029417-4da2c1,afternoon,0,0,0,Technology,Mid-Market,EMEA,Low
ST00029418-ae2a4f,afternoon,0,0,0,Finance,Mid-Market,North America,Low
ST00029419-3ef4b2,afternoon,0,0,0,Healthcare,SMB,APAC,Medium
ST00029420-9a3a39,afternoon,1,0,0,Finance,SMB,EMEA,Medium
ST00029421-4b95b6,afternoon,0,0,0,Finance,SMB,North America,Medium
ST00029422-21fab8,afternoon,0,0,0,Finance,Mid-Market,North America,Low
ST00029423-8518ad,afternoon,1,0,0,Technology,SMB,North America,Low
ST00029424-aaf50b,afternoon,0,0,0,Technology,SMB,North America,Medium
ST00029425-a094c0,afternoon,0,0,1,Healthcare,SMB,APAC,Medium
ST00029426-fcafd3,afternoon,0,0,0,Finance,Mid-Market,EMEA,Medium
ST00029427-298645,afternoon,0,0,0,Finance,SMB,North America,Medium
ST00029428-945829,afternoon,0,0,0,Manufacturing,SMB,North America,Low
ST00029429-a65ec2,afternoon,0,0,0,Technology,Enterprise,APAC,Medium
ST00029430-6fb15e,afternoon,0,0,0,Manufacturing,Mid-Market,LATAM,High
ST00029431-82e29b,afternoon,0,0,0,Retail,Enterprise,North America,High
ST00029432-9992fe,afternoon,0,0,0,Finance,SMB,LATAM,High
ST00029433-7f6a43,afternoon,0,0,0,Manufacturing,Mid-Market,North America,Medium
ST00029434-51728d,afternoon,1,0,0,Retail,SMB,EMEA,Medium
ST00029435-d05892,afternoon,0,0,0,Retail,SMB,North America,Low
ST00029436-8ef9f2,afternoon,0,0,0,Retail,Mid-Market,EMEA,High
ST00029437-5f26d8,afternoon,0,0,0,Retail,SMB,North America,Medium
ST00029438-4744e4,afternoon,1,0,0,Manufacturing,SMB,North America,Medium
ST00029439-1e4357,afternoon,0,0,0,Retail,Mid-Market,North America,Low
ST00029440-acd132,afternoon,0,0,0,Finance,Enterprise,LATAM,Medium
ST00029441-95e5f3,afternoon,1,0,0,Technology,SMB,APAC,Medium
ST00029442-7a3139,afternoon,0,0,0,Finance,Enterprise,APAC,Medium
ST00029443-98ecea,afternoon,0,0,0,Technology,Enterprise,EMEA,High
ST00029444-b43a8e,afternoon,0,0,0,Technology,SMB,EMEA,Low
ST00029445-65c416,afternoon,0,0,0,Finance,Mid-Market,North America,Medium
ST00029446-3badf5,afternoon,1,0,0,Retail,SMB,APAC,Low
ST00029447-e8b84a,afternoon,1,0,0,Finance,SMB,North America,Low
ST00029448-89ee22,afternoon,0,0,0,Technology,Mid-Market,LATAM,Medium
ST00029449-f83efe,afternoon,1,0,0,Retail,Mid-Market,EMEA,Low
ST00029450-9dd740,afternoon,1,0,0,Technology,Mid-Market,EMEA,Medium
ST00029451-b4f020,afternoon,0,0,0,Healthcare,Enterprise,APAC,High
ST00029452-ae709b,afternoon,0,0,0,Manufacturing,Mid-Market,North America,Medium
ST00029453-5e58bf,afternoon,0,0,0,Retail,SMB,APAC,Medium
ST00029454-a1be4c,afternoon,0,0,0,Finance,Mid-Market,North America,Medium
ST00029455-ee4414,afternoon,0,0,0,Manufacturing,Mid-Market,North America,Medium
ST00029456-fee57d,afternoon,0,0,0,Technology,Mid-Market,North America,Medium
ST00029457-75964f,afternoon,0,0,0,Healthcare,SMB,EMEA,High
ST00029458-569553,afternoon,0,0,0,Healthcare,Mid-Market,APAC,Medium
ST00029459-3026a5,afternoon,1,0,0,Finance,SMB,North America,High
ST00029460-ab6658,afternoon,0,0,0,Finance,Enterprise,EMEA,Low
ST00029461-e52600,afternoon,0,0,0,Technology,Mid-Market,APAC,Low
ST00029462-dba9b1,afternoon,0,0,0,Retail,SMB,EMEA,Low
ST00029463-90a830,afternoon,1,0,0,Manufacturing,SMB,APAC,High
ST00029464-1f0d35,afternoon,0,0,0,Healthcare,Mid-Market,EMEA,Low
ST00029465-4c2c04,afternoon,0,0,0,Technology,SMB,LATAM,Low
ST00029466-edf1db,afternoon,1,0,0,Finance,Mid-Market,North America,Medium
ST00029467-9c155e,afternoon,0,0,0,Finance,SMB,North America,Medium
ST00029468-85215e,afternoon,0,0,0,Manufacturing,SMB,North America,Low
ST00029469-64da30,afternoon,1,0,0,Technology,Mid-Market,North America,High
ST00029470-d0bb32,afternoon,0,0,0,Technology,SMB,North America,Low
ST00029471-37f7ea,afternoon,0,0,0,Finance,Mid-Market,North America,Medium
ST00029472-faff7d,afternoon,1,0,0,Retail,SMB,EMEA,Low
ST00029473-78314e,afternoon,0,0,0,Manufacturing,Mid-Market,North America,Medium
ST00029474-5794c1,afternoon,0,0,0,Technology,Enterprise,North America,Low
ST00029475-dabc13,afternoon,1,0,0,Finance,Mid-Market,North America,High
ST00029476-578128,afternoon,0,0,0,Finance,Mid-Market,APAC,Medium
ST00029477-c91be4,afternoon,0,0,0,Finance,Mid-Market,EMEA,Medium
ST00029478-f7f00b,afternoon,0,0,0,Finance,Enterprise,North America,Low
ST00029479-7a1d6d,afternoon,1,0,0,Retail,SMB,EMEA,High
ST00029480-d1274a,afternoon,0,0,0,Retail,Enterprise,North America,Medium
ST00029481-cfd486,afternoon,0,0,0,Technology,SMB,APAC,Low
ST00029482-30dad4,afternoon,0,0,0,Retail,SMB,North America,Medium
ST00029483-d5fc6b,afternoon,0,0,0,Finance,Mid-Market,North America,Medium
ST00029484-84664e,afternoon,1,0,0,Manufacturing,SMB,North America,Low
ST00029485-a0577e,afternoon,0,0,0,Healthcare,Enterprise,North America,Medium
ST00029486-2581f1,afternoon,1,0,0,Technology,Mid-Market,LATAM,Medium
ST00029487-35454c,afternoon,0,0,0,Finance,Enterprise,North America,Low
ST00029488-b14edb,afternoon,0,0,0,Retail,SMB,EMEA,Medium
ST00029489-2e248b,afternoon,1,0,0,Technology,SMB,North America,High
ST00029490-c869f5,afternoon,0,0,0,Manufacturing,SMB,LATAM,Medium
ST00029491-45c4ed,afternoon,0,0,0,Finance,Mid-Market,EMEA,Low
ST00029492-75acbd,afternoon,0,0,0,Technology,SMB,EMEA,Medium
ST00029493-a75fe3,afternoon,1,0,0,Finance,SMB,North America,High
ST00029494-954913,afternoon,1,0,0,Finance,Mid-Market,EMEA,Low
ST00029495-8b2f61,afternoon,1,0,0,Finance,Mid-Market,APAC,Low
ST00029496-418923,afternoon,0,1,0,Retail,SMB,North America,Medium
ST00029497-60d42c,afternoon,0,0,0,Finance,SMB,North America,Medium
ST00029498-990447,afternoon,0,0,0,Finance,Enterprise,North America,Low
ST00029499-24b696,afternoon,1,0,0,Manufacturing,Enterprise,North America,Medium
ST00029500-405b2c,afternoon,0,0,0,Retail,Mid-Market,LATAM,Medium
ST00029501-44175f,afternoon,0,0,0,Finance,SMB,North America,Medium
ST00029502-9a4d40,afternoon,1,0,0,Retail,SMB,North America,Medium
ST00029503-4a6b1d,afternoon,1,0,0,Technology,SMB,North America,Medium
ST00029504-f1b903,afternoon,0,0,0,Finance,SMB,North America,Medium
ST00029505-9efef8,afternoon,0,0,0,Finance,SMB,North America,Low
ST00029506-109dfd,afternoon,0,0,0,Retail,Mid-Market,North America,Low
ST00029507-de1ee2,afternoon,1,0,0,Retail,Mid-Market,LATAM,High
ST00029508-463787,afternoon,1,0,0,Healthcare,Mid-Market,North America,Low
ST00029509-2b4495,afternoon,0,0,0,Technology,SMB,EMEA,Low
ST00029510-c0d4b6,afternoon,0,0,0,Finance,Mid-Market,North America,Medium
ST00029511-627825,afternoon,1,0,0,Manufacturing,SMB,North America,High
ST00029512-ffa4bb,afternoon,0,0,0,Technology,Enterprise,APAC,Low
ST00029513-f3288e,afternoon,1,0,0,Manufacturing,Mid-Market,EMEA,Low
ST00029514-558122,afternoon,0,0,0,Finance,Enterprise,North America,High
ST00029515-c43db6,afternoon,0,0,0,Technology,Enterprise,North America,Low
ST00029516-3b2495,afternoon,0,0,0,Technology,Enterprise,North America,High
ST00029517-6cbedc,afternoon,1,0,0,Retail,Mid-Market,EMEA,Medium
ST00029518-21308d,afternoon,0,0,0,Retail,Mid-Market,EMEA,Medium
ST00029519-87bcf7,afternoon,0,0,0,Technology,SMB,LATAM,Medium
ST00029520-a7fe2e,afternoon,0,0,0,Healthcare,Mid-Market,North America,Medium
ST00029521-eeb6e4,afternoon,0,0,0,Retail,SMB,North America,High
ST00029522-66f2c4,afternoon,0,0,0,Technology,Mid-Market,North America,Low
ST00029523-f7af3c,afternoon,0,0,0,Retail,SMB,North America,Medium
ST00029524-46d8da,afternoon,0,0,0,Finance,SMB,LATAM,High
ST00029525-f11d6f,afternoon,1,0,0,Retail,SMB,EMEA,Medium
ST00029526-9fee72,afternoon,0,0,0,Healthcare,SMB,North America,Medium
ST00029527-e998de,afternoon,0,0,0,Technology,Enterprise,North America,Low
ST00029528-d9c048,afternoon,1,0,0,Healthcare,SMB,EMEA,Low
ST00029529-e8cbcd,afternoon,0,0,0,Technology,Mid-Market,LATAM,Low
ST00029530-30f346,afternoon,0,0,0,Finance,Mid-Market,LATAM,Medium
ST00029531-2de414,afternoon,0,0,0,Retail,SMB,North America,Low
ST00029532-ea72ca,afternoon,0,0,0,Manufacturing,Enterprise,North America,Medium
ST00029533-fa5eac,afternoon,0,0,0,Finance,SMB,North America,High
ST00029534-f77f8b,afternoon,0,0,0,Manufacturing,SMB,North America,High
ST00029535-1bbaa1,afternoon,0,0,0,Retail,SMB,North America,Medium
ST00029536-f96edf,afternoon,1,0,0,Finance,Enterprise,North America,Low
ST00029537-a2991d,afternoon,0,0,0,Manufacturing,Mid-Market,EMEA,High
ST00029538-a9662f,afternoon,0,0,0,Finance,Mid-Market,North America,High
ST00029539-1fdc7b,afternoon,0,0,0,Finance,Mid-Market,North America,Medium
ST00029540-4e69da,afternoon,1,0,0,Manufacturing,Enterprise,EMEA,Low
ST00029541-2ca4db,afternoon,1,0,0,Healthcare,Mid-Market,EMEA,Medium
ST00029542-76a10c,afternoon,1,0,0,Technology,Mid-Market,LATAM,Low
ST00029543-2de343,afternoon,0,0,0,Technology,SMB,EMEA,Medium
ST00029544-82069e,afternoon,0,0,0,Healthcare,Mid-Market,LATAM,Medium
ST00029545-329463,afternoon,1,0,0,Technology,SMB,APAC,High
ST00029546-b69760,afternoon,0,0,0,Finance,Enterprise,North America,High
ST00029547-8c43f4,afternoon,0,0,0,Finance,SMB,APAC,Medium
ST00029548-f2d0c4,afternoon,0,0,0,Technology,Mid-Market,APAC,Medium
ST00029549-406730,afternoon,1,0,0,Retail,Mid-Market,EMEA,Medium
ST00029550-fa151a,afternoon,1,0,0,Technology,SMB,North America,Medium
ST00029551-aa087c,afternoon,1,0,0,Finance,SMB,North America,Low
ST00029552-7a1c62,afternoon,0,0,0,Technology,SMB,North America,Medium
ST00029553-ddb052,afternoon,1,0,0,Technology,SMB,EMEA,Medium
ST00029554-fa5cf5,afternoon,0,0,0,Finance,Mid-Market,North America,Medium
ST00029555-72a71c,afternoon,1,0,0,Healthcare,SMB,APAC,Medium
ST00029556-29de39,afternoon,1,0,0,Manufacturing,SMB,EMEA,Low
ST00029557-fe95e7,afternoon,0,0,0,Finance,Enterprise,North America,High
ST00029558-524b4c,afternoon,0,0,0,Technology,SMB,North America,Low
ST00029559-4e7212,afternoon,1,0,0,Retail,Enterprise,EMEA,Medium
ST00029560-b17114,afternoon,0,0,0,Finance,Enterprise,North America,High
ST00029561-133a9f,afternoon,1,0,0,Manufacturing,SMB,EMEA,Medium
ST00029562-29ff71,afternoon,1,0,0,Retail,Mid-Market,North America,Medium
ST00029563-476d39,afternoon,0,0,0,Technology,SMB,APAC,Medium
ST00029564-9e88fb,afternoon,1,0,0,Healthcare,Enterprise,North America,Low
ST00029565-f466a5,afternoon,1,0,0,Technology,SMB,LATAM,Medium
ST00029566-3d2b4e,afternoon,0,0,0,Manufacturing,Mid-Market,APAC,Medium
ST00029567-792eaf,afternoon,0,0,0,Technology,SMB,North America,Medium
ST00029568-5efe57,afternoon,0,0,0,Technology,SMB,North America,Medium
ST00029569-c6a6f6,afternoon,0,0,0,Technology,Mid-Market,North America,Medium
ST00029570-b04967,afternoon,0,0,0,Finance,Enterprise,North America,Medium
ST00029571-694643,afternoon,0,0,0,Healthcare,Mid-Market,North America,Low
ST00029572-6ccab2,afternoon,0,0,0,Finance,SMB,North America,Medium
ST00029573-b85fd9,afternoon,0,0,0,Finance,Mid-Market,North America,Medium
ST00029574-d76b64,afternoon,1,0,0,Technology,Mid-Market,North America,Low
ST00029575-925eba,afternoon,0,0,0,Finance,Enterprise,North America,High
ST00029576-158216,afternoon,0,0,0,Finance,Mid-Market,North America,Medium
ST00029577-8e0545,afternoon,0,0,0,Technology,SMB,North America,Medium
ST00029578-1004d2,afternoon,0,0,0,Healthcare,Mid-Market,LATAM,Low
ST00029579-a1cdaa,afternoon,0,0,0,Retail,Enterprise,North America,Low
ST00029580-a25d83,afternoon,0,0,0,Finance,Enterprise,North America,Medium
ST00029581-22a7bf,afternoon,0,0,0,Finance,SMB,North America,Medium
ST00029582-882447,afternoon,0,0,0,Finance,Mid-Market,EMEA,Medium
ST00029583-8874d3,afternoon,0,0,0,Retail,Enterprise,North America,Medium
ST00029584-ad3308,afternoon,0,0,0,Healthcare,SMB,North America,Medium
ST00029585-6bc140,afternoon,0,0,0,Retail,SMB,APAC,Medium
ST00029586-7745ef,afternoon,1,0,0,Technology,Mid-Market,APAC,Medium
ST00029587-256118,afternoon,1,0,0,Finance,SMB,EMEA,Medium
ST00029588-2bbb1f,afternoon,1,0,0,Finance,Mid-Market,North America,High
ST00029589-25dd20,afternoon,1,0,0,Retail,Mid-Market,North America,Medium
ST00029590-7d19c7,afternoon,0,0,0,Technology,SMB,North America,Medium
ST00029591-51528c,afternoon,0,0,0,Manufacturing,Enterprise,North America,Low
ST00029592-3c1194,afternoon,0,0,0,Technology,SMB,North America,Medium
ST00029593-5c2cf9,afternoon,0,0,0,Retail,SMB,North America,High
ST00029594-73d8d7,afternoon,1,0,0,Retail,SMB,North America,High
ST00029595-17c764,afternoon,0,0,0,Retail,Enterprise,North America,Low
ST00029596-1fae8d,afternoon,1,0,0,Manufacturing,Enterprise,EMEA,High
ST00029597-d99281,afternoon,1,0,0,Technology,Enterprise,North America,Low
ST00029598-74f405,afternoon,0,0,0,Healthcare,SMB,EMEA,Medium
ST00029599-14f40e,afternoon,0,0,0,Retail,Enterprise,LATAM,Low
ST00029600-ef6ebd,afternoon,1,0,0,Finance,Mid-Market,APAC,Medium
ST00029601-2d17de,afternoon,1,0,0,Retail,Mid-Market,APAC,Low
ST00029602-14966c,afternoon,0,0,0,Healthcare,SMB,North America,High
ST00029603-89ea81,afternoon,0,0,0,Healthcare,Enterprise,EMEA,Low
ST00029604-d7518e,afternoon,1,0,0,Manufacturing,Mid-Market,EMEA,Medium
ST00029605-50bcb4,afternoon,1,0,0,Finance,Enterprise,North America,Medium
ST00029606-734d4d,afternoon,0,0,0,Manufacturing,Enterprise,North America,Medium
ST00029607-3158cc,afternoon,1,0,0,Finance,Mid-Market,North America,Medium
ST00029608-1b0c1d,afternoon,0,0,0,Finance,Mid-Market,EMEA,High
ST00029609-2df057,afternoon,0,0,0,Healthcare,SMB,EMEA,Medium
ST00029610-86f31b,afternoon,1,0,0,Finance,SMB,North America,Medium
ST00029611-c04659,afternoon,0,0,0,Healthcare,SMB,LATAM,Low
ST00029612-61afa2,afternoon,0,0,0,Manufacturing,Mid-Market,EMEA,High
ST00029613-90df92,afternoon,1,0,0,Technology,Enterprise,North America,Medium
ST00029614-9791f7,afternoon,0,0,0,Technology,SMB,EMEA,Medium
ST00029615-115075,afternoon,0,0,0,Manufacturing,Mid-Market,North America,High
ST00029616-855026,afternoon,0,0,0,Technology,Enterprise,North America,Low
ST00029617-184bce,afternoon,1,1,0,Healthcare,SMB,North America,Low
ST00029618-fbc701,afternoon,0,0,0,Retail,SMB,LATAM,Low
ST00029619-38ce92,afternoon,0,0,0,Healthcare,SMB,North America,Low
ST00029620-ca1ded,afternoon,0,0,0,Technology,Mid-Market,EMEA,High
ST00029621-fc1419,afternoon,0,0,0,Manufacturing,SMB,North America,Low
ST00029622-938ed0,afternoon,0,0,0,Retail,SMB,APAC,Medium
ST00029623-eb41a1,afternoon,0,0,0,Finance,Enterprise,APAC,Low
ST00029624-3f6675,afternoon,0,0,0,Finance,SMB,North America,Low
ST00029625-c06a2d,afternoon,0,0,0,Healthcare,SMB,North America,Medium
ST00029626-72b92d,afternoon,0,0,0,Technology,Mid-Market,North America,Medium
ST00029627-542d41,afternoon,1,0,0,Retail,Enterprise,LATAM,Medium
ST00029628-8ee812,afternoon,0,0,0,Retail,SMB,North America,Medium
ST00029629-925337,afternoon,0,0,0,Finance,Enterprise,North America,Low
ST00029630-b42f74,afternoon,0,0,0,Healthcare,SMB,North America,Low
ST00029631-caa365,afternoon,0,0,0,Healthcare,Mid-Market,North America,Medium
ST00029632-8a4a18,afternoon,0,0,0,Finance,SMB,EMEA,Medium
ST00029633-b0714f,afternoon,1,0,0,Retail,SMB,North America,Medium
ST00029634-43cac1,afternoon,0,0,0,Healthcare,Enterprise,North America,Low
ST00029635-cfeed0,afternoon,0,0,0,Technology,Mid-Market,North America,Medium
ST00029636-a9c948,afternoon,0,0,0,Finance,Mid-Market,EMEA,High
ST00029637-d74a0f,afternoon,0,0,0,Finance,SMB,APAC,Low
ST00029638-345761,afternoon,0,0,0,Retail,Mid-Market,APAC,High
ST00029639-959cce,afternoon,1,0,0,Manufacturing,Enterprise,EMEA,High
ST00029640-b32e8f,afternoon,1,0,0,Finance,SMB,North America,High
ST00029641-4df89b,afternoon,0,0,0,Finance,Mid-Market,APAC,Medium
ST00029642-f9cc28,afternoon,1,0,0,Manufacturing,Enterprise,EMEA,Medium
ST00029643-c2d580,afternoon,0,0,0,Retail,Enterprise,North America,Medium
ST00029644-e03a52,afternoon,0,0,0,Finance,Mid-Market,North America,Medium
ST00029645-235151,afternoon,0,0,0,Retail,SMB,North America,Low
ST00029646-285eb8,afternoon,0,0,0,Healthcare,Mid-Market,North America,High
ST00029647-335bfe,afternoon,1,0,0,Technology,SMB,APAC,Medium
ST00029648-67a906,afternoon,0,0,0,Technology,SMB,North America,High
ST00029649-3e463c,afternoon,1,0,0,Technology,SMB,North America,Low
ST00029650-c76b78,afternoon,0,0,0,Technology,Mid-Market,APAC,Medium
ST00029651-9eb93c,afternoon,0,0,0,Healthcare,Mid-Market,EMEA,Medium
ST00029652-dd3041,afternoon,0,0,0,Finance,Enterprise,LATAM,Medium
ST00029653-73ef1c,afternoon,1,0,0,Technology,Mid-Market,North America,Medium
ST00029654-84e061,afternoon,0,0,0,Finance,SMB,EMEA,Low
ST00029655-69454d,afternoon,1,0,0,Retail,SMB,North America,Medium
ST00029656-f91277,afternoon,1,0,0,Finance,SMB,North America,Low
ST00029657-f9b8b6,afternoon,0,0,0,Technology,Enterprise,North America,Medium
ST00029658-948e05,afternoon,0,0,0,Technology,Mid-Market,EMEA,Medium
ST00029659-247700,afternoon,0,0,0,Healthcare,Mid-Market,North America,Medium
ST00029660-e762e2,afternoon,1,0,0,Retail,Enterprise,EMEA,Medium
ST00029661-d44e96,afternoon,1,0,0,Technology,SMB,EMEA,Medium
ST00029662-eec683,afternoon,0,0,0,Retail,Mid-Market,North America,Medium
ST00029663-f0a6f2,afternoon,0,0,0,Manufacturing,SMB,APAC,Low
ST00029664-3fa401,afternoon,1,0,0,Technology,Mid-Market,EMEA,Medium
ST00029665-955f24,afternoon,0,0,0,Technology,SMB,North America,Low
ST00029666-883f08,afternoon,0,0,0,Retail,SMB,North America,Medium
ST00029667-a46c64,afternoon,0,0,0,Finance,Enterprise,North America,Low
ST00029668-b96a68,afternoon,0,0,0,Retail,SMB,North America,Medium
ST00029669-ffac3b,afternoon,0,0,0,Technology,Mid-Market,EMEA,Medium
ST00029670-3fcc48,afternoon,1,0,0,Technology,SMB,North America,Low
ST00029671-81671f,afternoon,0,0,0,Technology,Mid-Market,LATAM,Low
ST00029672-7ebd54,afternoon,1,0,0,Manufacturing,Mid-Market,North America,Medium
ST00029673-c63d57,afternoon,0,0,0,Manufacturing,SMB,EMEA,Low
ST00029674-572396,afternoon,1,0,0,Retail,SMB,APAC,Low
ST00029675-52234d,afternoon,0,0,0,Finance,Mid-Market,LATAM,Medium
ST00029676-27c81f,afternoon,0,0,0,Finance,Mid-Market,North America,High
ST00029677-6d1547,afternoon,1,0,0,Technology,Mid-Market,North America,Medium
ST00029678-4a6441,afternoon,0,0,0,Technology,SMB,EMEA,Medium
ST00029679-ffa1ea,afternoon,0,0,0,Finance,SMB,North America,Medium
ST00029680-f0bf55,afternoon,1,0,0,Finance,SMB,APAC,Medium
ST00029681-7c5a2c,afternoon,0,0,0,Finance,Mid-Market,North America,High
ST00029682-a13d78,afternoon,1,0,0,Finance,Mid-Market,EMEA,Medium
ST00029683-7613cd,afternoon,0,0,0,Technology,Mid-Market,North America,Medium
ST00029684-70ce1d,afternoon,0,0,0,Technology,SMB,North America,High
ST00029685-7693aa,afternoon,0,0,0,Technology,SMB,North America,Low
ST00029686-328b9b,afternoon,0,0,0,Healthcare,SMB,North America,Low
ST00029687-dcea6d,afternoon,1,0,0,Technology,SMB,North America,Medium
ST00029688-be57b8,afternoon,0,0,0,Manufacturing,SMB,North America,Medium
ST00029689-7de817,afternoon,0,0,0,Technology,Mid-Market,APAC,Low
ST00029690-c8af3c,afternoon,0,0,0,Retail,SMB,LATAM,Medium
ST00029691-a4b0ad,afternoon,0,0,0,Retail,Mid-Market,North America,Low
ST00029692-76a12e,afternoon,0,0,0,Technology,SMB,LATAM,Low
ST00029693-25266a,afternoon,0,1,0,Technology,SMB,APAC,Low
ST00029694-ee2e51,afternoon,0,0,0,Retail,Enterprise,EMEA,Medium
ST00029695-c5375c,afternoon,0,0,0,Technology,Enterprise,North America,Medium
ST00029696-152a53,afternoon,0,0,0,Technology,Mid-Market,North America,High
ST00029697-c59f24,afternoon,1,0,0,Technology,Mid-Market,EMEA,High
ST00029698-359f03,afternoon,0,0,0,Manufacturing,Enterprise,APAC,Medium
ST00029699-925cb7,afternoon,0,0,0,Healthcare,SMB,LATAM,High
ST00029700-b42184,afternoon,0,0,0,Healthcare,Enterprise,LATAM,Medium
ST00029701-931342,afternoon,1,0,0,Retail,SMB,North America,Low
ST00029702-ba6628,afternoon,0,0,0,Finance,SMB,North America,Low
ST00029703-dc4dfb,afternoon,0,0,0,Finance,Mid-Market,North America,High
ST00029704-f2ac21,afternoon,0,0,1,Healthcare,Enterprise,North America,Low
ST00029705-44cd2d,afternoon,0,0,0,Healthcare,SMB,North America,Medium
ST00029706-86b0bb,afternoon,0,0,0,Manufacturing,Enterprise,EMEA,Medium
ST00029707-ab6eaf,afternoon,1,0,0,Retail,Enterprise,APAC,High
